run_id,pair_id,cost,objective,feasible,objective_value,mapped_vertices,materialized_witnesses,local_cost_minimum,local_cost_q25,local_cost_median,local_cost_positive_median,local_cost_mean,local_cost_q75,local_cost_maximum,local_cost_standard_deviation,zero_cost_edges,zero_cost_fraction,positive_cost_edges,figures,report,suite_name,summary_path,report_path,mapping_hash,local_cost_sum
1998e5_to_1998e3__hausdorff_distance__rho_10_0,1998e5_to_1998e3,hausdorff_distance,additive,True,80.37266329561248,54,78,0.0,0.0,0.0,5.5,1.03041876020016,0.0,10.0,2.460410899425578,64,0.8205128205128205,14,"{""cost_distribution"":""1998e5_to_1998e3\\hausdorff_distance\\additive_cost_distribution.png"",""edge_details"":""1998e5_to_1998e3\\hausdorff_distance\\additive_best_median_positive_worst.png"",""overview"":""1998e5_to_1998e3\\hausdorff_distance\\additive_overview.png""}",1998e5_to_1998e3\hausdorff_distance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\1998e5_to_1998e3\hausdorff_distance\report.json,94c2d2ad006426b28f708b23346e0e53523f1fff9b87ccf70b9f74e72d69ab3f,80.37266329561248
1998e5_to_1998e3__hausdorff_distance__rho_10_0,1998e5_to_1998e3,hausdorff_distance,bottleneck,True,10.0,54,78,0.0,0.0,1.4142135623730951,4.47213595499958,2.3152590294295683,4.47213595499958,10.0,2.7383480395339106,38,0.48717948717948717,40,"{""cost_distribution"":""1998e5_to_1998e3\\hausdorff_distance\\bottleneck_cost_distribution.png"",""edge_details"":""1998e5_to_1998e3\\hausdorff_distance\\bottleneck_best_median_positive_worst.png"",""overview"":""1998e5_to_1998e3\\hausdorff_distance\\bottleneck_overview.png""}",1998e5_to_1998e3\hausdorff_distance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\1998e5_to_1998e3\hausdorff_distance\report.json,022c0bdeae4d825e4f4fcc75b3dd48d8d16a86f0b906e33c9a4cda0d183903eb,180.59020429550634
1998e5_to_1998e3__log_length_distortion__rho_10_0,1998e5_to_1998e3,log_length_distortion,additive,True,2.102760668957757,54,78,0.0,0.0,0.0,0.08116288371710172,0.02695847011484304,0.006172874352386583,0.3190982686851599,0.06479442485453862,58,0.7435897435897436,20,"{""cost_distribution"":""1998e5_to_1998e3\\log_length_distortion\\additive_cost_distribution.png"",""edge_details"":""1998e5_to_1998e3\\log_length_distortion\\additive_best_median_positive_worst.png"",""overview"":""1998e5_to_1998e3\\log_length_distortion\\additive_overview.png""}",1998e5_to_1998e3\log_length_distortion\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\1998e5_to_1998e3\log_length_distortion\report.json,4874735134b81f61e78c4da8c5a46e767f1a0a6ac6b8182ad1eeeb9a9315d4af,2.102760668957757
1998e5_to_1998e3__log_length_distortion__rho_10_0,1998e5_to_1998e3,log_length_distortion,bottleneck,True,0.3190982686851599,54,78,0.0,0.0,0.06897706530645863,0.1136824154181669,0.09352387680442169,0.15937718181432836,0.3190982686851599,0.09637713701359076,24,0.3076923076923077,54,"{""cost_distribution"":""1998e5_to_1998e3\\log_length_distortion\\bottleneck_cost_distribution.png"",""edge_details"":""1998e5_to_1998e3\\log_length_distortion\\bottleneck_best_median_positive_worst.png"",""overview"":""1998e5_to_1998e3\\log_length_distortion\\bottleneck_overview.png""}",1998e5_to_1998e3\log_length_distortion\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\1998e5_to_1998e3\log_length_distortion\report.json,04640c607544880caaa7783fc49cca409a2682482f431584f7e8e530b0aac746,7.294862390744892
1998e5_to_1998e3__mean_distance_tangent__rho_10_0,1998e5_to_1998e3,mean_distance_tangent,additive,True,15.512908809505802,54,78,0.0,0.0,0.0,0.12145717535497279,0.1988834462757154,0.03125000000000001,3.9091767445237653,0.5862100433850553,45,0.5769230769230769,33,"{""cost_distribution"":""1998e5_to_1998e3\\mean_distance_tangent\\additive_cost_distribution.png"",""edge_details"":""1998e5_to_1998e3\\mean_distance_tangent\\additive_best_median_positive_worst.png"",""overview"":""1998e5_to_1998e3\\mean_distance_tangent\\additive_overview.png""}",1998e5_to_1998e3\mean_distance_tangent\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\1998e5_to_1998e3\mean_distance_tangent\report.json,240da08e4db795bdd8a97e2b2f54147fcd831da7dc0a085e065e98437e857007,15.5129088095058
1998e5_to_1998e3__mean_distance_tangent__rho_10_0,1998e5_to_1998e3,mean_distance_tangent,bottleneck,True,2.6747381398867667,54,78,0.0,0.0019531250000000004,0.39400727211070585,0.6280868714941974,0.6725754755872853,1.211754394330741,2.6747381398867667,0.7832452354063147,20,0.2564102564102564,58,"{""cost_distribution"":""1998e5_to_1998e3\\mean_distance_tangent\\bottleneck_cost_distribution.png"",""edge_details"":""1998e5_to_1998e3\\mean_distance_tangent\\bottleneck_best_median_positive_worst.png"",""overview"":""1998e5_to_1998e3\\mean_distance_tangent\\bottleneck_overview.png""}",1998e5_to_1998e3\mean_distance_tangent\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\1998e5_to_1998e3\mean_distance_tangent\report.json,51b92f2ff1a22dadb26e651bef3f41f1db3cf0bfac1eee9eb5fbe629bc894292,52.460887095808246
1998e5_to_1998e3__relative_length_error__rho_10_0,1998e5_to_1998e3,relative_length_error,additive,True,1.8984628658560898,54,78,0.0,0.0,0.0,0.05649717514124297,0.024339267510975513,0.0,0.44680851063829785,0.06700056778035454,59,0.7564102564102564,19,"{""cost_distribution"":""1998e5_to_1998e3\\relative_length_error\\additive_cost_distribution.png"",""edge_details"":""1998e5_to_1998e3\\relative_length_error\\additive_best_median_positive_worst.png"",""overview"":""1998e5_to_1998e3\\relative_length_error\\additive_overview.png""}",1998e5_to_1998e3\relative_length_error\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\1998e5_to_1998e3\relative_length_error\report.json,c5e94bb7d90a94497f047a2ee52ac5ea58dddb4cd6d41aa2432044e5aa0691c8,1.8984628658560898
1998e5_to_1998e3__relative_length_error__rho_10_0,1998e5_to_1998e3,relative_length_error,bottleneck,True,0.2731958762886598,54,78,0.0,0.0,0.04499596448748994,0.1063829787234043,0.07531186564836698,0.12038903446885707,0.2731958762886598,0.08731659801701896,31,0.3974358974358974,47,"{""cost_distribution"":""1998e5_to_1998e3\\relative_length_error\\bottleneck_cost_distribution.png"",""edge_details"":""1998e5_to_1998e3\\relative_length_error\\bottleneck_best_median_positive_worst.png"",""overview"":""1998e5_to_1998e3\\relative_length_error\\bottleneck_overview.png""}",1998e5_to_1998e3\relative_length_error\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\1998e5_to_1998e3\relative_length_error\report.json,1010ef9f36dabfdb23297a85061744ef2216a0428510365750e24b869b8710dc,5.874325520572623
1998e5_to_1998e3__symmetric_corridor_exceedance__rho_10_0,1998e5_to_1998e3,symmetric_corridor_exceedance,additive,True,0.0,54,78,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,78,1.0,0,"{""cost_distribution"":""1998e5_to_1998e3\\symmetric_corridor_exceedance\\additive_cost_distribution.png"",""edge_details"":""1998e5_to_1998e3\\symmetric_corridor_exceedance\\additive_best_median_positive_worst.png"",""overview"":""1998e5_to_1998e3\\symmetric_corridor_exceedance\\additive_overview.png""}",1998e5_to_1998e3\symmetric_corridor_exceedance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\1998e5_to_1998e3\symmetric_corridor_exceedance\report.json,256dc4f570976c9fc597bc31827d6f9cbed2ab58733054aa0bde63568a63036e,0.0
1998e5_to_1998e3__symmetric_corridor_exceedance__rho_10_0,1998e5_to_1998e3,symmetric_corridor_exceedance,bottleneck,True,0.0,54,78,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,78,1.0,0,"{""cost_distribution"":""1998e5_to_1998e3\\symmetric_corridor_exceedance\\bottleneck_cost_distribution.png"",""edge_details"":""1998e5_to_1998e3\\symmetric_corridor_exceedance\\bottleneck_best_median_positive_worst.png"",""overview"":""1998e5_to_1998e3\\symmetric_corridor_exceedance\\bottleneck_overview.png""}",1998e5_to_1998e3\symmetric_corridor_exceedance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\1998e5_to_1998e3\symmetric_corridor_exceedance\report.json,256dc4f570976c9fc597bc31827d6f9cbed2ab58733054aa0bde63568a63036e,0.0
2014e5_to_1955e3__discrete_frechet_distance__rho_10_0,2014e5_to_1955e3,discrete_frechet_distance,additive,True,931.1438231139766,51,74,2.0030840419244402,8.081396810429684,11.851749184241449,11.851749184241449,12.583024636675361,15.231546211727817,30.1769201618726,6.15000080954171,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e3\\discrete_frechet_distance\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_1955e3\\discrete_frechet_distance\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e3\\discrete_frechet_distance\\additive_overview.png""}",2014e5_to_1955e3\discrete_frechet_distance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_1955e3\discrete_frechet_distance\report.json,6c795ab424cd3f08191477d8f7e543cd86634b0f9c81727bb219c73d50b1e3ab,931.1438231139766
2014e5_to_1955e3__discrete_frechet_distance__rho_10_0,2014e5_to_1955e3,discrete_frechet_distance,bottleneck,True,30.1769201618726,51,74,8.54400374531753,13.363033635110623,19.666992254898325,19.666992254898325,19.23734150208162,25.238858928247925,30.1769201618726,6.18771665403901,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e3\\discrete_frechet_distance\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_1955e3\\discrete_frechet_distance\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e3\\discrete_frechet_distance\\bottleneck_overview.png""}",2014e5_to_1955e3\discrete_frechet_distance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_1955e3\discrete_frechet_distance\report.json,f3b43cefd1fc8e751969775cfb7f7cef334a7c83492ecd10003df3781f3f9e67,1423.5632711540397
2014e5_to_1955e3__dynamic_time_warping_distance__rho_10_0,2014e5_to_1955e3,dynamic_time_warping_distance,additive,True,538.5987754570904,51,74,1.2544049927817293,4.2000498871987,6.576113674999822,6.576113674999822,7.278361830501221,8.764284293619363,27.800940720038298,4.930835076091583,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e3\\dynamic_time_warping_distance\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_1955e3\\dynamic_time_warping_distance\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e3\\dynamic_time_warping_distance\\additive_overview.png""}",2014e5_to_1955e3\dynamic_time_warping_distance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_1955e3\dynamic_time_warping_distance\report.json,c49bb7ec3ffc93bd62e316fc819899c0aa2cad0968c87c1f47bfa11946db6dff,538.5987754570905
2014e5_to_1955e3__dynamic_time_warping_distance__rho_10_0,2014e5_to_1955e3,dynamic_time_warping_distance,bottleneck,True,25.499228131746523,51,74,3.336767745489903,7.915681642993031,10.892462438110599,10.892462438110599,12.171345383869026,15.66727247669979,25.499228131746523,4.969354921950122,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e3\\dynamic_time_warping_distance\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_1955e3\\dynamic_time_warping_distance\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e3\\dynamic_time_warping_distance\\bottleneck_overview.png""}",2014e5_to_1955e3\dynamic_time_warping_distance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_1955e3\dynamic_time_warping_distance\report.json,c4ce88bde0e5a4361d6eafdfdd287317dcc52edb5e934e97fa2bc7c3f31a4fd7,900.6795584063078
2014e5_to_1955e3__hausdorff_distance__rho_10_0,2014e5_to_1955e3,hausdorff_distance,additive,True,907.4010467011683,51,74,2.0,8.06225774829855,11.661903789690601,11.661903789690601,12.262176306772542,15.114865423854212,28.792360097775937,6.0875242209411375,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e3\\hausdorff_distance\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_1955e3\\hausdorff_distance\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e3\\hausdorff_distance\\additive_overview.png""}",2014e5_to_1955e3\hausdorff_distance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_1955e3\hausdorff_distance\report.json,1dab59a940bbdd90151197c79d108ee95600e55972db59ad5ac088ed8310514e,907.4010467011682
2014e5_to_1955e3__hausdorff_distance__rho_10_0,2014e5_to_1955e3,hausdorff_distance,bottleneck,True,28.792360097775937,51,74,7.615773105863909,12.736832980505138,19.716560564227613,19.716560564227613,18.709671483876708,24.791522986797286,28.792360097775937,6.21263564150188,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e3\\hausdorff_distance\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_1955e3\\hausdorff_distance\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e3\\hausdorff_distance\\bottleneck_overview.png""}",2014e5_to_1955e3\hausdorff_distance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_1955e3\hausdorff_distance\report.json,f162245d367a2df8371c2328f5b22dd050b81e2004791fbc1c6d2625999c0fc0,1384.5156898068763
2014e5_to_1955e3__log_length_distortion__rho_10_0,2014e5_to_1955e3,log_length_distortion,additive,True,13.878366161332586,51,74,0.0,0.04876747503458355,0.1244729612544335,0.12636332267438655,0.18754548866665657,0.22269584357168568,1.1557707025080584,0.20536431383957038,2,0.02702702702702703,72,"{""cost_distribution"":""2014e5_to_1955e3\\log_length_distortion\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_1955e3\\log_length_distortion\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e3\\log_length_distortion\\additive_overview.png""}",2014e5_to_1955e3\log_length_distortion\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_1955e3\log_length_distortion\report.json,016189545b171818c3bd2d543bf6545e4c8026ad8adedd1d3766e813c7b9b3f0,13.878366161332584
2014e5_to_1955e3__log_length_distortion__rho_10_0,2014e5_to_1955e3,log_length_distortion,bottleneck,True,1.1557707025080584,51,74,0.0,0.13616781928318095,0.2517508868381689,0.25782910930209985,0.3083290580402479,0.4651570709085546,1.1557707025080584,0.22529590680076692,1,0.013513513513513514,73,"{""cost_distribution"":""2014e5_to_1955e3\\log_length_distortion\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_1955e3\\log_length_distortion\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e3\\log_length_distortion\\bottleneck_overview.png""}",2014e5_to_1955e3\log_length_distortion\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_1955e3\log_length_distortion\report.json,884d45c9b6867f9118cfa1c366f1414220137c613c6c9f47d287ad891bcd4188,22.816350294978346
2014e5_to_1955e3__mean_distance_tangent__rho_10_0,2014e5_to_1955e3,mean_distance_tangent,additive,True,337.122671052062,51,74,1.0222780108723777,2.9726176245771634,4.099758386103593,4.099758386103593,4.555711770973812,5.434548309082523,14.396752502255268,2.4943549180361706,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e3\\mean_distance_tangent\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_1955e3\\mean_distance_tangent\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e3\\mean_distance_tangent\\additive_overview.png""}",2014e5_to_1955e3\mean_distance_tangent\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_1955e3\mean_distance_tangent\report.json,78bd21cb4a0f41256dac7edce5b28735481f1c31ac69df75e51f916468573c40,337.12267105206206
2014e5_to_1955e3__mean_distance_tangent__rho_10_0,2014e5_to_1955e3,mean_distance_tangent,bottleneck,True,13.908859306644423,51,74,1.2226175296453752,3.8200551635244793,4.9635994292014685,4.9635994292014685,5.796482570161583,7.463043238247311,13.908859306644423,2.8980569286448157,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e3\\mean_distance_tangent\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_1955e3\\mean_distance_tangent\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e3\\mean_distance_tangent\\bottleneck_overview.png""}",2014e5_to_1955e3\mean_distance_tangent\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_1955e3\mean_distance_tangent\report.json,7cfbfbe11d456f230fc0daa1063f23d89f398ddebc4d7b0e14758ff4452c2fbf,428.9397101919571
2014e5_to_1955e3__relative_length_error__rho_10_0,2014e5_to_1955e3,relative_length_error,additive,True,15.481075431958534,51,74,0.0,0.049297230260438224,0.1290006988120196,0.13882254597563892,0.2092037220534937,0.24946495452113426,2.176470588235294,0.29912782501080215,2,0.02702702702702703,72,"{""cost_distribution"":""2014e5_to_1955e3\\relative_length_error\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_1955e3\\relative_length_error\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e3\\relative_length_error\\additive_overview.png""}",2014e5_to_1955e3\relative_length_error\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_1955e3\relative_length_error\report.json,94d387975b84189dcc23061928c06f34737f2e1eebd8760843ab1640e8d6e3cc,15.481075431958534
2014e5_to_1955e3__relative_length_error__rho_10_0,2014e5_to_1955e3,relative_length_error,bottleneck,True,2.176470588235294,51,74,0.0,0.14163195295270764,0.2781293952180028,0.2784810126582278,0.3760640800835842,0.5200427439532944,2.176470588235294,0.3510034806606442,1,0.013513513513513514,73,"{""cost_distribution"":""2014e5_to_1955e3\\relative_length_error\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_1955e3\\relative_length_error\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e3\\relative_length_error\\bottleneck_overview.png""}",2014e5_to_1955e3\relative_length_error\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_1955e3\relative_length_error\report.json,0ce5110218be40c51678daa24e5f4c891799efc95c13c7bc6c20a007bc5fb36f,27.828741926185227
2014e5_to_1955e3__symmetric_corridor_exceedance__rho_10_0,2014e5_to_1955e3,symmetric_corridor_exceedance,additive,True,2.84578817821866,51,74,0.0,0.0,0.005538588278333946,0.015222275651613559,0.03845659700295487,0.030463460345366435,0.5691505982539453,0.09885457363049532,25,0.33783783783783783,49,"{""cost_distribution"":""2014e5_to_1955e3\\symmetric_corridor_exceedance\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_1955e3\\symmetric_corridor_exceedance\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e3\\symmetric_corridor_exceedance\\additive_overview.png""}",2014e5_to_1955e3\symmetric_corridor_exceedance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_1955e3\symmetric_corridor_exceedance\report.json,8175fcc6cbd03a8598d159ef57c03e6059d8be824340f34f51605bf2aea61ff7,2.84578817821866
2014e5_to_1955e3__symmetric_corridor_exceedance__rho_10_0,2014e5_to_1955e3,symmetric_corridor_exceedance,bottleneck,True,0.5267043197409973,51,74,0.0,0.012671135417190295,0.05793642599044545,0.06505638214378787,0.10356943428815332,0.1527439026495036,0.5267043197409973,0.12133963461190342,6,0.08108108108108109,68,"{""cost_distribution"":""2014e5_to_1955e3\\symmetric_corridor_exceedance\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_1955e3\\symmetric_corridor_exceedance\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e3\\symmetric_corridor_exceedance\\bottleneck_overview.png""}",2014e5_to_1955e3\symmetric_corridor_exceedance\report.json,confirmed_pairs,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\confirmed_pairs\2014e5_to_1955e3\symmetric_corridor_exceedance\report.json,cfec5c6fead674d7198be01eb51db30e8491501ed73dd72092b55534a70afc74,7.664138137323347
2014e5_to_1955e5__discrete_frechet_distance__rho_12_5,2014e5_to_1955e5,discrete_frechet_distance,additive,True,2169.4313566853925,51,74,6.708203932499369,13.132905574053659,23.015330645636734,23.015330645636734,29.316639955208007,34.79259326977743,84.92938243034621,21.112430618085476,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e5\\discrete_frechet_distance\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_1955e5\\discrete_frechet_distance\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e5\\discrete_frechet_distance\\additive_overview.png""}",2014e5_to_1955e5\discrete_frechet_distance\report.json,cross_year_same_scale,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\2014e5_to_1955e5\discrete_frechet_distance\report.json,fee2e76edcbe6ac95fd873ce7d57895ceaac249cbb3a378c5fac9c3b08717b1c,2169.4313566853925
2014e5_to_1955e5__discrete_frechet_distance__rho_12_5,2014e5_to_1955e5,discrete_frechet_distance,bottleneck,True,84.92938243034621,51,74,13.038404810405298,24.564160617941774,40.643208200271935,40.643208200271935,42.520355110003244,59.51508055406485,84.92938243034621,21.137327667417527,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e5\\discrete_frechet_distance\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_1955e5\\discrete_frechet_distance\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e5\\discrete_frechet_distance\\bottleneck_overview.png""}",2014e5_to_1955e5\discrete_frechet_distance\report.json,cross_year_same_scale,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\2014e5_to_1955e5\discrete_frechet_distance\report.json,0d8d85833a7d95a220da405bc17dc634d3e9b2d06ac7b292def09240313a0596,3146.5062781402394
2014e5_to_1955e5__dynamic_time_warping_distance__rho_12_5,2014e5_to_1955e5,dynamic_time_warping_distance,additive,True,1274.5148516573697,51,74,2.838975534625852,8.778869870663023,13.28173966522882,13.28173966522882,17.22317367104554,21.33938520989194,63.73985011458204,12.41982337568968,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e5\\dynamic_time_warping_distance\\additive_cost_distribution.png"",""edge_details"":""2014e5_to_1955e5\\dynamic_time_warping_distance\\additive_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e5\\dynamic_time_warping_distance\\additive_overview.png""}",2014e5_to_1955e5\dynamic_time_warping_distance\report.json,cross_year_same_scale,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\2014e5_to_1955e5\dynamic_time_warping_distance\report.json,089dccaf0587fb8f44a15d6b8721cc5da885e2cf171fb1bbb08bf296e577e966,1274.5148516573697
2014e5_to_1955e5__dynamic_time_warping_distance__rho_12_5,2014e5_to_1955e5,dynamic_time_warping_distance,bottleneck,True,56.95507772328108,51,74,5.456681641743141,14.8253697194533,21.97762274565541,21.97762274565541,23.97671676802091,32.65419242142002,56.95507772328108,12.346369554101006,0,0.0,74,"{""cost_distribution"":""2014e5_to_1955e5\\dynamic_time_warping_distance\\bottleneck_cost_distribution.png"",""edge_details"":""2014e5_to_1955e5\\dynamic_time_warping_distance\\bottleneck_best_median_positive_worst.png"",""overview"":""2014e5_to_1955e5\\dynamic_time_warping_distance\\bottleneck_overview.png""}",2014e5_to_1955e5\dynamic_time_warping_distance\report.json,cross_year_same_scale,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\suite_summary.json,C:\Users\Kishan\Documents\University\Thesis\River-Matcher\experiment_results\cross_year_same_scale\2014e5_to_1955e5\dynamic_time_warping_distance\report.json,06059b844b1d8960fc701c4829abf470917f2ed2df1081de6511fc5b3882d6fc,1774.2770408335475
